ID       faithfulness    informativeness_step informativeness_chain faithfulness_ww repetition_word repetition_step discourse_representation coherence_step_vs_step perplexity_step perplexity_chain perplexity_step_max grammar_step    grammar_step_max
92       0.920059859752655 0.8835570812225342 0.9675750732421875 0.9510930180549622 0.04433375597000122 0.03407686948776245 0.0009765625    0.572509765625  0.008094345442347507 0.063464845277835 0.0016390576214111296 0.9618480950593948 0.9184427857398987
93       0.7955122590065002 0.7607932686805725 0.9209977984428406 0.9164645075798035 0.0339084267616272 0.019707828760147095 0.095703125     0.9239501953125 0.009587077531520476 0.07876286510363413 0.005772366756177584 0.9724161525567373 0.9632841944694519
94       0.8440792560577393 0.7956982851028442 0.9195306301116943 0.9485427737236023 0.04413151741027832 0.052294015884399414 0.0009765625    0.9964847564697266 0.012272487515516456 0.04674298725885168 0.00850623502098289 0.8692064583301544 0.6301459074020386
95       0.8732924461364746 0.8181538581848145 0.9568658471107483 0.9397547841072083 0.06774228811264038 0.060943007469177246 0.03759765625   0.041015625     0.0020084790896652185 0.024913430540040075 0.00027461590701272564 0.7612508395686746 0.009925474412739277
96       0.87535160779953 0.8629257082939148 0.9532090425491333 0.9617929458618164 0.030720293521881104 0.04499256610870361 0.00390625      0.00048828125   0.008239333557345538 0.21589717551770476 0.00033638142040268057 0.989667184650898 0.9791414141654968
97       0.8114114999771118 0.7936878204345703 0.9258972406387329 0.9297515749931335 0.045309364795684814 0.061585456132888794 0.00146484375   0.698974609375  0.007495659478589829 0.06800302453156686 0.0033667637405422565 0.9856356859207154 0.975674569606781
98       0.8826492428779602 0.8362987637519836 0.9374948740005493 0.9583133459091187 0.02883017063140869 0.029451191425323486 0.00146484375   0.2158203125    0.014661923839329016 0.08877167962463417 0.005515281936644304 0.9809722065925598 0.9447318911552429
99       0.8203920125961304 0.7919024229049683 0.9174711108207703 0.9301921129226685 0.05652683973312378 0.08102792501449585 0.0029296875    0.0029296875    0.01065712436416083 0.06003793231191514 0.007510811363357661 0.9703827500343323 0.9190070629119873
100      0.8268066048622131 0.7762443423271179 0.9180974364280701 0.9415967464447021 0.032334864139556885 0.03249669075012207 0.0029296875    0.23681640625   0.005379573603074781 0.09759145583871864 0.0011794075825150145 0.9639873206615448 0.8770013451576233
101      0.8167893886566162 0.8214232921600342 0.941554069519043 0.9342233538627625 0.053727924823760986 0.06988406181335449 0.00244140625   0.0185546875    0.012887954601484584 0.15018108469369348 0.002949838128016821 0.9867413739363352 0.9781648516654968
102      0.8816865682601929 0.8347798585891724 0.9408187866210938 0.9549724459648132 0.046617329120635986 0.058261483907699585 0.0029296875    0.97979736328125 0.006416915757238129 0.05767202848914296 0.0009771629032914505 0.9761726975440979 0.9663442969322205
103      0.897890031337738 0.8588702082633972 0.9284703731536865 0.9505561590194702 0.043260037899017334 0.04337114095687866 0.96466064453125 0.9719390869140625 0.0021952944408491297 0.02095628600999242 0.0015583123670751269 0.7643807679414749 0.28135985136032104
104      0.9147267937660217 0.866299033164978 0.9402356147766113 0.9518579244613647 0.024899423122406006 0.01446533203125 0.00146484375   0.59423828125   0.02192597343785049 0.10157764951175334 0.014465288458970346 0.9567465441567558 0.8249912261962891
105      0.7494906783103943 0.7663360834121704 0.9360464215278625 0.9157148599624634 0.06051218509674072 0.09745526313781738 0.36474609375   0.03662109375   0.0030550384693900146 0.04726649647855526 0.000619261205412793 0.979009360074997 0.9514235258102417
